policy_id,policy_name,date,symbol,rank,score,relative_strength_1m,relative_strength_3m,relative_strength_6m,relative_strength_20d,trend_score,volume_increase,volatility,avg_traded_value,forward_return
OLD_TOP3,Old absolute-score Top3,2023-11-01,KONYA.IS,2,0.898235294117647,0.3209043461177773,0.680177207195755,1.261150617106044,0.36549170246268947,1.0,0.3715715334183276,0.04719303224835646,692887658.9701684,0.2787069718983859
OLD_TOP3,Old absolute-score Top3,2023-11-01,BRSAN.IS,3,0.8864705882352941,0.24660792834692746,1.6577570972951596,6.339531127594233,0.2553669929190553,1.0,0.08667116046126733,0.06439908003281533,3019431229.5879374,-0.21175101803374052
OLD_TOP3,Old absolute-score Top3,2023-12-01,EGEEN.IS,1,0.866860465116279,0.33012336327444336,0.7841657499550598,1.1105375837490081,0.35259150910037684,1.0,-0.10681235975137526,0.0440238615203513,527006646.789295,-0.14274414933436852
OLD_TOP3,Old absolute-score Top3,2023-12-01,BFREN.IS,2,0.8639534883720931,0.12058823746212677,0.7956741533899778,1.5640111899674984,0.1519821198365372,1.0,-0.0968973360961285,0.05135511763875635,303407381.9271153,-0.06899419072338708
OLD_TOP3,Old absolute-score Top3,2023-12-01,KONYA.IS,3,0.8215116279069767,0.230932643388843,0.7583678939455949,1.4562841193587204,0.27543497993005106,1.0,-0.17312817482167187,0.041831527377494966,431108591.4285714,-0.23867375348013165
OLD_TOP3,Old absolute-score Top3,2024-01-02,AEFES.IS,1,0.8982758620689655,0.286644485442342,0.33054566229640137,0.7263250040101239,0.26037719546693916,1.0,0.09825043989379734,0.03125556779711699,444156168.0990124,0.08985508194036784
OLD_TOP3,Old absolute-score Top3,2024-01-02,CCOLA.IS,2,0.8936781609195402,0.2863197066717924,0.39332909041628605,0.7208856670713713,0.2335766609701604,1.0,-0.01393208655263678,0.025982486982724422,223331020.5947411,0.06321842990558824
OLD_TOP3,Old absolute-score Top3,2024-01-02,AKBNK.IS,3,0.8706896551724137,0.09827811307548506,0.17776181573768257,0.5444037002559026,0.06607365319394054,1.0,0.12784820814130682,0.026573837576587767,3518027154.223222,0.09688001491443154
OLD_TOP3,Old absolute-score Top3,2024-02-01,KCAER.IS,1,0.8755681818181819,0.2383123037448669,0.37048563180526806,0.7943915028518926,0.20758904854726778,1.0,0.35952995009775,0.03809255304832511,495420951.22400314,0.38287143930702006
OLD_TOP3,Old absolute-score Top3,2024-02-01,EKGYO.IS,2,0.7948863636363637,0.3218719255790936,0.4342353730914459,-0.035850285616254585,0.2649558534183558,1.0,0.1924965015375557,0.0278534312399615,2438207386.006466,0.10742180274226665
OLD_TOP3,Old absolute-score Top3,2024-02-01,SDTTR.IS,3,0.7829545454545456,0.2274392785750019,0.11973617093590283,-0.01085575444498832,0.2678955084495991,1.0,0.5027563453110195,0.038379074394424215,537987576.7320876,-0.005928988121797429
OLD_TOP3,Old absolute-score Top3,2024-03-01,MIATK.IS,1,0.8803370786516853,0.789871590234652,0.9218285578485912,1.3562463027361276,0.7433475774545957,1.0,0.5421305425350438,0.055468214781255035,3857441158.349456,-0.2011104557435831
OLD_TOP3,Old absolute-score Top3,2024-03-01,KCAER.IS,2,0.8730337078651685,0.3306975056380854,0.7813611182982516,1.0964705085939983,0.2686496758650565,1.0,0.5824244098348805,0.042994682322548806,1164300249.5437717,-0.17959914049780168
OLD_TOP3,Old absolute-score Top3,2024-03-01,BERA.IS,3,0.8713483146067416,0.4573318425516346,0.34766323729043,0.28956951554416466,0.4794818395428604,1.0,0.8200908291721654,0.0337444655935776,456219635.88900775,-0.028211559454938362
OLD_TOP3,Old absolute-score Top3,2024-04-01,GOLTS.IS,1,0.8983146067415732,0.340843035181535,0.41782606398977884,0.26029386237866103,0.31942829478202306,1.0,0.6887887601885587,0.03631438878024834,346074313.9218459,0.23607751081422923
OLD_TOP3,Old absolute-score Top3,2024-04-01,BSOKE.IS,2,0.8561797752808988,0.47955947386191755,0.8994240428798568,2.7475818509664807,0.32303679111858896,1.0,0.04713899326068538,0.03944726783758606,136012041.31319854,-0.13085503746025684
OLD_TOP3,Old absolute-score Top3,2024-04-01,MPARK.IS,3,0.8550561797752809,0.23289263903996926,0.23050920027730082,0.2687801788937467,0.21370861295929666,1.0,0.23575146458686724,0.028336116258703147,171033893.22366333,0.1594202898550725
OLD_TOP3,Old absolute-score Top3,2024-05-02,GOLTS.IS,1,0.851111111111111,0.08223246395845663,0.6382995083769201,0.3952673713065775,-0.030396661001901748,1.0,0.5304518730706151,0.05226019326811795,656119097.9386538,-0.1679725580270257
OLD_TOP3,Old absolute-score Top3,2024-05-02,KARSN.IS,2,0.845,0.35497230229905696,0.3085048420796861,0.13864777825796626,0.32850788741649994,1.0,0.250195580134537,0.03862108947338649,606485608.6556202,-0.1618457511971504
OLD_TOP3,Old absolute-score Top3,2024-05-02,TAVHL.IS,3,0.825,0.1420213981137859,0.430966196542651,0.5365816190759611,0.11032295591548258,1.0,0.005345432739022327,0.023725871348640213,743747049.650039,0.14350797266514803
OLD_TOP3,Old absolute-score Top3,2024-06-03,ANHYT.IS,1,0.912087912087912,0.576069900452794,0.9102317340356412,1.1594628468797514,0.5528757882569286,1.0,0.2245051283692041,0.03244008482486277,115905236.49950846,0.24742272181316283
OLD_TOP3,Old absolute-score Top3,2024-06-03,TURSG.IS,2,0.8252747252747252,0.21313380014994254,0.5156835637924431,0.7836194368931597,0.20267037489893314,1.0,0.015384166882551398,0.027028599085912524,259311562.52292982,-0.07329190653443618
OLD_TOP3,Old absolute-score Top3,2024-06-03,ULKER.IS,3,0.8203296703296702,0.22688387698203782,0.1633106427096065,0.36724691295977663,0.19203684684180655,1.0,0.11967798378891059,0.030693857067890247,915576663.0043488,0.1479944850744941
OLD_TOP3,Old absolute-score Top3,2024-07-01,ANHYT.IS,1,0.9346153846153846,0.4407346360920851,1.4343204772386493,2.0618068862653436,0.37175582932542517,1.0,0.4630329066443677,0.03936224690289458,281626160.14281464,-0.016529017263097967
OLD_TOP3,Old absolute-score Top3,2024-07-01,ULKER.IS,2,0.8802197802197802,0.20196243788545287,0.36393016154192215,0.8127446299878269,0.1705698449998393,1.0,0.11867151176945923,0.03155610933744711,1036392659.1676084,0.03313240397631034
OLD_TOP3,Old absolute-score Top3,2024-07-01,AEFES.IS,3,0.8587912087912088,0.20426446744653048,0.4497133469438641,0.5179052942518665,0.22528692527455274,1.0,0.03384374650444699,0.02457950666525577,663058863.542674,0.09458907560938301
OLD_TOP3,Old absolute-score Top3,2024-08-01,BSOKE.IS,1,0.917032967032967,0.27413723489178254,0.9151806020873083,2.7952485200540327,0.3377957431438927,1.0,0.3493431940873415,0.033629301071880786,230818160.14225224,0.4803494362701921
OLD_TOP3,Old absolute-score Top3,2024-08-01,AEFES.IS,2,0.8126373626373626,0.031425769660974545,0.3969088847584876,0.6563856845330396,0.03143144021649591,1.0,0.10381728493902909,0.025703731774017923,849953410.5891473,-0.14905662835371303
OLD_TOP3,Old absolute-score Top3,2024-08-01,GARAN.IS,3,0.8104395604395604,0.10436634447782978,0.4983072930810992,0.8237601323545098,0.07164184520686301,1.0,0.0591241954418511,0.026692047975786854,2768310098.4706335,-0.10264388548955439
OLD_TOP3,Old absolute-score Top3,2024-09-02,BTCIM.IS,1,0.9440217391304347,0.3956963449400649,0.7589651272301893,0.9611341782553808,0.4045100679304735,1.0,0.4916421254108123,0.029331037204194773,632442007.4613956,-0.27861773471763085
OLD_TOP3,Old absolute-score Top3,2024-09-02,BSOKE.IS,2,0.942391304347826,0.5440550144028017,1.7823763966402444,2.930205852288915,0.5015849982582355,1.0,0.36146252235878573,0.031846136825637805,487872934.85972434,-0.25663717909564
OLD_TOP3,Old absolute-score Top3,2024-09-02,CIMSA.IS,3,0.8456521739130435,0.12135266640431708,0.15128952861020217,-0.10601715266114131,0.09233461225232553,1.0,0.26695951754483493,0.023882821836762595,386343067.2016072,-0.06840934559563316
OLD_TOP3,Old absolute-score Top3,2025-01-02,LMKDC.IS,1,0.9288659793814432,0.2749751321087226,0.5090980223125399,0.6271374322815313,0.30474944539264115,1.0,0.8166796845625792,0.02940961210691502,532925460.3270467,-0.08538009764784149
OLD_TOP3,Old absolute-score Top3,2025-01-02,OYAKC.IS,2,0.9185567010309279,0.26387643897114654,0.3735096606114314,0.4606906624135949,0.2920332775109187,1.0,0.5454124362606614,0.025154445915277993,679821927.7713584,0.020781376913801886
OLD_TOP3,Old absolute-score Top3,2025-01-02,TURSG.IS,3,0.8788659793814433,0.26689722496404245,0.3074172544632017,0.07425825341125536,0.26525684136592664,1.0,0.7004285605585308,0.025892700005354992,597093280.185085,0.041224956369442234
OLD_TOP3,Old absolute-score Top3,2025-07-01,A1CAP.IS,1,0.9118556701030928,0.3250340523512778,0.8385024519795776,0.7495946686304911,0.31347924189405685,1.0,0.48321719832142596,0.0429664206453358,371600295.7309934,0.06942887618936955
OLD_TOP3,Old absolute-score Top3,2025-07-01,AKFGY.IS,2,0.8876288659793814,0.15317263885498855,0.3613882925415568,0.18683308995088255,0.19084717149261343,1.0,0.4323448116210018,0.026681890258724205,144547974.39486545,0.11026614039318217
OLD_TOP3,Old absolute-score Top3,2025-07-01,EKGYO.IS,3,0.8365979381443299,0.20563742969706889,0.39248987874294405,0.27868860820985164,0.19376886279934724,1.0,0.06720683229463043,0.030201676063955837,3272726558.0061564,0.12605045341996468
OLD_TOP3,Old absolute-score Top3,2025-08-01,HEKTS.IS,1,0.8396907216494846,0.17623816801889536,0.12479717608476415,0.0079620518740533,0.15825330815342276,1.0,0.604907647884136,0.024475303889030377,614903395.5217961,0.07160492548036346
OLD_TOP3,Old absolute-score Top3,2025-08-01,OTKAR.IS,2,0.8288659793814432,0.33887808804267117,0.30785645828918007,0.29362172206954384,0.3129343565570022,1.0,0.2618796322853463,0.027983823249049276,293715705.85714287,-0.02280701754385961
OLD_TOP3,Old absolute-score Top3,2025-08-01,KLSER.IS,3,0.790721649484536,0.14937292415249592,0.003662911574144445,-0.05207863206964203,0.13302674441031037,1.0,0.46645702095942365,0.021073715407834606,97955847.17155266,-0.046964475247507464
OLD_TOP3,Old absolute-score Top3,2025-09-01,CANTE.IS,1,0.9010309278350515,0.27682410920685596,0.41172119417893316,0.6616173622860166,0.27351885450345015,1.0,0.9681083884937616,0.03954249151865692,1478444766.3849583,-0.13671871580299844
OLD_TOP3,Old absolute-score Top3,2025-09-01,SKBNK.IS,2,0.8793814432989691,0.3217291536130671,0.5263693263572415,0.9725465753366582,0.30874600059209323,1.0,0.6360533357396352,0.03894925960375246,1174898513.051557,-0.12972298599674614
OLD_TOP3,Old absolute-score Top3,2025-09-01,BRSAN.IS,3,0.8649484536082472,0.301581429836387,0.2180154250233688,0.19440207642923513,0.2824671106124006,1.0,0.8799353668607832,0.033044712337227264,774647544.1428572,-0.12506433350488932
OLD_TOP3,Old absolute-score Top3,2025-10-01,QUAGR.IS,1,0.9298969072164948,0.22386758942334928,0.5443511581754368,1.2547305929348753,0.14286399407875106,1.0,0.8618738987475427,0.029735592355223144,1271602692.7581608,-0.10876131827942925
OLD_TOP3,Old absolute-score Top3,2025-10-01,CWENE.IS,2,0.911340206185567,0.34294876781967143,0.45927118811122014,0.34964670357730343,0.3363044709502532,1.0,0.7586725931272527,0.031888231190772276,879893845.9627187,0.08101666070138336
OLD_TOP3,Old absolute-score Top3,2025-10-01,KONTR.IS,3,0.8752577319587629,0.2471204979522379,0.41999801088363675,0.04306870085199943,0.22400427800762368,1.0,0.7462333639638528,0.03936699504513547,2205900566.5278893,-0.05074629143102849
OLD_TOP3,Old absolute-score Top3,2025-11-03,TURSG.IS,1,0.908762886597938,0.4845358370934022,0.32413905644189955,0.37722732109273993,0.44005277821331656,1.0,0.982468034788603,0.030622541051146476,643663005.2130712,-0.11266566580021353
OLD_TOP3,Old absolute-score Top3,2025-11-03,AKSEN.IS,2,0.9051546391752576,0.3944242401568109,0.27615424583263604,0.5360479126340381,0.4359758659982058,1.0,0.7321799777502929,0.028211883147194937,766090027.9770858,0.0182648401826484
OLD_TOP3,Old absolute-score Top3,2025-11-03,PASEU.IS,3,0.895360824742268,0.32958934098877324,0.6052557949858979,1.1157495000678272,0.29942428112168296,1.0,0.3004179573209893,0.040929431462597796,747072803.0370657,-0.05399869439837668
OLD_TOP3,Old absolute-score Top3,2025-12-01,ALARK.IS,1,0.8597938144329897,0.13796120215411434,0.0966312678535115,-0.06392774584756222,0.12647481985499343,1.0,0.541734100920116,0.017756719425653388,794611469.9075837,0.13455328089007512
OLD_TOP3,Old absolute-score Top3,2025-12-01,TURSG.IS,2,0.8314432989690721,-0.0375075724607824,0.2949680059909885,0.2765628015612882,-0.11773777959299736,1.0,0.5787666124073776,0.02963287203416008,931746285.929888,-0.04564316863312201
OLD_TOP3,Old absolute-score Top3,2025-12-01,VAKBN.IS,3,0.8273195876288659,0.2247235076663281,0.047992756950357984,0.09762143048275407,0.19556236325145804,1.0,0.27736650480578007,0.02675722661980611,1736602380.9656386,0.04623512505888816
OLD_TOP3,Old absolute-score Top3,2026-01-02,ASTOR.IS,1,0.88659793814433,0.14802391390473146,0.19723201400996104,0.15439236406905987,0.14158754697369624,1.0,0.41627679790337013,0.022038022077246668,3273599699.008989,0.3191127144123562
OLD_TOP3,Old absolute-score Top3,2026-01-02,AYDEM.IS,2,0.8809278350515465,0.18348482176616976,0.27627093767563404,0.22354860266796273,0.14809854973240055,1.0,0.2563171897105485,0.02209228442980666,84821621.22450402,0.0839630573309611
OLD_TOP3,Old absolute-score Top3,2026-01-02,ALARK.IS,3,0.8711340206185567,0.07057730066423717,0.26768975869032574,0.10533026452945693,0.05344996886694897,1.0,0.2597104482690826,0.01572516305153338,960801978.0032352,-0.004743832948401194
OLD_TOP3,Old absolute-score Top3,2026-02-02,BSOKE.IS,1,0.8819587628865979,0.5416643886193993,0.42862796720372387,0.7476218705776891,0.5697571092839115,1.0,0.48973363358313793,0.040956244007362,621009571.6777103,0.02928570338657921
OLD_TOP3,Old absolute-score Top3,2026-02-02,ASELS.IS,2,0.8731958762886598,0.11644303270246459,0.271908354817912,0.4018052772674865,0.08392760496781171,1.0,0.5223044620132826,0.03143333412036794,17252825498.416668,0.1352253756260433
OLD_TOP3,Old absolute-score Top3,2026-02-02,KTLEV.IS,3,0.8546391752577319,0.5731762251544503,1.3750470521138831,2.8004214675492696,0.5822655289183083,1.0,0.4140115148942147,0.045415737030750976,3079957422.783753,0.01876676022028989
OLD_TOP3,Old absolute-score Top3,2026-03-02,SDTTR.IS,1,0.8793814432989691,0.338345799924868,0.3054033749022369,0.07533363506460278,0.3464100183081271,1.0,0.6699470536867722,0.032858702175829674,501639170.59007263,-0.2237512011442624
OLD_TOP3,Old absolute-score Top3,2026-03-02,AKCNS.IS,2,0.8628865979381442,0.11072646435275502,0.3952725980588474,0.32344376133718344,0.09368189995518894,1.0,0.4348082817737755,0.02675456427972763,375598438.83304995,-0.04645595267254432
OLD_TOP3,Old absolute-score Top3,2026-03-02,A1CAP.IS,3,0.8164948453608247,0.1695331708080492,0.25569871989209303,0.5852925785567953,0.06723308415067808,1.0,0.26128058973467394,0.03581219583190712,333304562.82340884,-0.13832856019806528
OLD_TOP3,Old absolute-score Top3,2026-04-01,TUPRS.IS,1,0.9051546391752576,0.20567759737431102,0.28365379455509787,0.2156078161839725,0.12371916068644095,1.0,0.4079682374225406,0.026229192236023716,11668290146.199436,0.06798029556650254
OLD_TOP3,Old absolute-score Top3,2026-04-01,YEOTK.IS,2,0.8994845360824743,0.3857239934922436,0.3152876730665486,0.26002140654059724,0.3792292084920619,1.0,0.283440926271576,0.03516520788113074,598255781.3666856,0.14672899206103884
OLD_TOP3,Old absolute-score Top3,2026-04-01,KTLEV.IS,3,0.8840206185567011,1.162186455601643,2.6291237162182597,5.28677665201092,1.0617702572388479,1.0,0.013516870625591926,0.05018509610142258,4861957861.840583,0.42871758604130394
OLD_TOP3,Old absolute-score Top3,2026-05-04,EUPWR.IS,1,0.8783505154639175,0.2605079098016947,0.2977511659879126,0.6076153965196971,0.2396920046087636,1.0,0.43366642274964406,0.0387233205078564,961079701.9294763,0.34535613070686777
OLD_TOP3,Old absolute-score Top3,2026-05-04,ASTOR.IS,2,0.8515463917525772,0.36045064518631453,0.7779394507485986,1.5975132370302667,0.29580041993118633,1.0,0.17694859889546066,0.036380154332561816,9441721782.3376,0.13867355727820851
OLD_TOP3,Old absolute-score Top3,2026-05-04,TKFEN.IS,3,0.8319587628865979,0.32055209703349075,0.777893134717083,0.3612436106436896,0.26703246498686495,1.0,0.17655872644793558,0.041197819087739895,1170398166.921577,0.06886661781810699
OLD_TOP3,Old absolute-score Top3,2026-06-01,YEOTK.IS,1,0.9134020618556701,1.063685268741302,1.83624061167517,1.70120798223833,0.8768008408863934,1.0,0.5540661369970206,0.04506642247261458,2010953355.905765,-0.13089937942776597
OLD_TOP3,Old absolute-score Top3,2026-06-01,EUPWR.IS,2,0.8963917525773196,0.5679906143475174,1.1022091718496023,1.404986264719751,0.4748044022837071,1.0,0.44799811369206877,0.04435897016370621,1780380106.2218494,0.14075067312022105
OLD_TOP3,Old absolute-score Top3,2026-06-01,GESAN.IS,3,0.8958762886597939,0.5154573432943327,0.5200044516193384,0.39146435161461235,0.4768431838098254,1.0,0.8145540482104718,0.03779552967770784,1241413994.9291384,0.027464745749889996
OLD_TOP3,Old absolute-score Top3,2026-07-01,EUPWR.IS,1,0.8927835051546392,0.026581039933390782,0.946616969306421,1.2447279035470393,-0.018070475415191467,1.0,0.538083739696124,0.05026973209497025,4387518404.381502,0.05875440763398476
OLD_TOP3,Old absolute-score Top3,2026-07-01,ODAS.IS,2,0.8551546391752577,0.10605350760090992,0.3623912453004279,0.38832227615777404,0.12691125110763668,1.0,0.25769673370891866,0.03626124963510647,1048333983.351427,-0.10211271310478287
OLD_TOP3,Old absolute-score Top3,2026-07-01,ISGYO.IS,3,0.8484536082474228,0.178932429012713,0.13334693184141289,-0.08678514003337456,0.1699467960797132,1.0,0.6778236247036438,0.027673226718518445,135358759.8088646,0.04243400291095911
OLD_TOP3,Old absolute-score Top3,2026-08-03,AKSEN.IS,1,0.8685567010309277,0.1703689200048989,0.1573444105283961,0.2353424471447383,0.1820738477915903,1.0,0.3840110870754989,0.03524969443237153,1028365567.2067835,-0.07912084558507904
OLD_TOP3,Old absolute-score Top3,2026-08-03,TUPRS.IS,2,0.8391752577319587,0.3272919969279756,0.11738319465856573,0.24837665527738806,0.29487886035663957,1.0,0.14456553787387927,0.024396345107816107,7057865974.119947,0.1910499139414803
OLD_TOP3,Old absolute-score Top3,2026-08-03,AKFYE.IS,3,0.8118556701030928,0.10462967675625345,0.0848641187770578,0.29294624268279856,0.07242033463273356,0.5,0.4092196719945258,0.04071699765107154,364986756.0582303,-0.006779654441774419
RS_TOP3,BIST100 relative-strength survival Top3,2023-08-14,ISMEN.IS,1,0.7878048780487805,0.909923120517447,1.5337447840059575,1.5575368683989192,0.8753616800585091,1.0,0.46712533527433964,0.041850720159340805,385854054.15284264,0.16148402403075335
RS_TOP3,BIST100 relative-strength survival Top3,2023-08-14,MIATK.IS,2,0.7426829268292683,0.5033742418899008,1.0098998506186723,0.9339015209422286,0.5117469785310962,1.0,0.8262369312339077,0.03913666930648145,672684389.2732279,0.32057615024746555
RS_TOP3,BIST100 relative-strength survival Top3,2023-08-14,TURSG.IS,3,0.7353658536585366,0.5885886628129995,0.6310516310374723,0.6527546749478668,0.45546203257703044,1.0,1.0498669694868372,0.03321316478801242,277215872.6143785,0.18617034600702453
RS_TOP3,BIST100 relative-strength survival Top3,2023-09-01,ISMEN.IS,1,0.7782608695652175,0.6001553527761119,2.0656837832113126,2.227794953096314,0.43957853987598705,1.0,0.2793490830631733,0.0416953570428766,495231532.59065044,-0.04790987241687106
RS_TOP3,BIST100 relative-strength survival Top3,2023-09-01,BRSAN.IS,2,0.7728260869565218,1.6167947042541233,2.9702752603975178,8.607414577596344,1.5108816284080038,1.0,0.1239310767934314,0.052558029552522444,1554895735.6504836,-0.07392343037436455
RS_TOP3,BIST100 relative-strength survival Top3,2023-09-01,SOKM.IS,3,0.7554347826086957,0.2992577527946527,0.6568895550496128,0.917024306945043,0.2967447830412102,1.0,0.29213681404146863,0.025471952384452653,534223762.2757799,-0.028180356129276274
RS_TOP3,BIST100 relative-strength survival Top3,2023-10-02,YEOTK.IS,1,0.7791666666666666,0.45301419384922426,1.5054351385311315,1.793918560365722,0.4456108350595913,1.0,0.05381322206521566,0.059826991048177326,1405399750.2544835,0.013974527587522267
RS_TOP3,BIST100 relative-strength survival Top3,2023-10-02,BTCIM.IS,2,0.768452380952381,0.43358819166941176,0.6157402788346331,0.9543103976077094,0.3263108460579036,1.0,0.3795046141284095,0.034910992719142275,254229638.77407822,0.2482348167988866
RS_TOP3,BIST100 relative-strength survival Top3,2023-10-02,ANSGR.IS,3,0.7684523809523809,0.3378393161310078,2.1559551172114757,1.4314605706725687,0.368532291151632,1.0,0.021872621284257043,0.04788164295322304,213391523.24141476,0.10389613421005972
RS_TOP3,BIST100 relative-strength survival Top3,2023-11-01,BSOKE.IS,1,0.8015625000000001,0.7965017896276191,1.2438483277522647,1.329279652227325,0.6266817837030884,1.0,0.24793156759406165,0.048553229138443364,175590717.0282658,0.5252526225563063
RS_TOP3,BIST100 relative-strength survival Top3,2023-11-01,BTCIM.IS,2,0.7296875,0.28277670615154904,1.038995775903151,2.011973566260787,0.15846500471987446,1.0,-0.028332493570107697,0.04585064254451318,332704698.5473819,0.5665797117222959
RS_TOP3,BIST100 relative-strength survival Top3,2023-11-01,KONYA.IS,3,0.7109375,0.3209043461177773,0.680177207195755,1.261150617106044,0.36549170246268947,1.0,0.3715715334183276,0.04719303224835646,692887658.9701684,0.2787069718983859
RS_TOP3,BIST100 relative-strength survival Top3,2023-12-01,BTCIM.IS,1,0.7760869565217391,0.5288547255899922,1.647468682036704,3.3009603314085925,0.4761415734729919,1.0,-0.2555316415895016,0.04755059290237956,301359374.1260338,-0.3211110937742516
RS_TOP3,BIST100 relative-strength survival Top3,2023-12-01,BSOKE.IS,2,0.7434782608695651,0.47792503926051166,2.204420605833959,2.7574785062931535,0.4714611396573196,1.0,-0.3920548079884715,0.04969412275601593,116180833.14585322,-0.16092716846271138
RS_TOP3,BIST100 relative-strength survival Top3,2023-12-01,EGEEN.IS,3,0.7413043478260869,0.33012336327444336,0.7841657499550598,1.1105375837490081,0.35259150910037684,1.0,-0.10681235975137526,0.0440238615203513,527006646.789295,-0.14274414933436852
RS_TOP3,BIST100 relative-strength survival Top3,2024-01-02,CCOLA.IS,1,0.851,0.2863197066717924,0.39332909041628605,0.7208856670713713,0.2335766609701604,1.0,-0.01393208655263678,0.025982486982724422,223331020.5947411,0.06321842990558824
RS_TOP3,BIST100 relative-strength survival Top3,2024-01-02,AEFES.IS,2,0.825,0.286644485442342,0.33054566229640137,0.7263250040101239,0.26037719546693916,1.0,0.09825043989379734,0.03125556779711699,444156168.0990124,0.08985508194036784
RS_TOP3,BIST100 relative-strength survival Top3,2024-01-02,AKBNK.IS,3,0.6889999999999998,0.09827811307548506,0.17776181573768257,0.5444037002559026,0.06607365319394054,1.0,0.12784820814130682,0.026573837576587767,3518027154.223222,0.09688001491443154
RS_TOP3,BIST100 relative-strength survival Top3,2024-02-01,KCAER.IS,1,0.8025641025641026,0.2383123037448669,0.37048563180526806,0.7943915028518926,0.20758904854726778,1.0,0.35952995009775,0.03809255304832511,495420951.22400314,0.38287143930702006
RS_TOP3,BIST100 relative-strength survival Top3,2024-02-01,TTKOM.IS,2,0.7692307692307692,0.20769848860598805,0.5760238876853867,0.44537620348409246,0.16165204328328908,1.0,-0.009623635879760006,0.02991107146767999,1402857235.9657283,-0.08746355879677548
RS_TOP3,BIST100 relative-strength survival Top3,2024-02-01,BIMAS.IS,3,0.7628205128205128,0.11322614759949112,0.19867605677615607,0.5013873740315633,0.09085091096466757,1.0,-0.03681598727340685,0.0206522396519652,1128432724.7474802,0.018716643312146175
RS_TOP3,BIST100 relative-strength survival Top3,2024-03-01,MIATK.IS,1,0.8172222222222223,0.789871590234652,0.9218285578485912,1.3562463027361276,0.7433475774545957,1.0,0.5421305425350438,0.055468214781255035,3857441158.349456,-0.2011104557435831
RS_TOP3,BIST100 relative-strength survival Top3,2024-03-01,KCAER.IS,2,0.795,0.3306975056380854,0.7813611182982516,1.0964705085939983,0.2686496758650565,1.0,0.5824244098348805,0.042994682322548806,1164300249.5437717,-0.17959914049780168
RS_TOP3,BIST100 relative-strength survival Top3,2024-03-01,BERA.IS,3,0.7694444444444444,0.4573318425516346,0.34766323729043,0.28956951554416466,0.4794818395428604,1.0,0.8200908291721654,0.0337444655935776,456219635.88900775,-0.028211559454938362
RS_TOP3,BIST100 relative-strength survival Top3,2024-04-01,BSOKE.IS,1,0.8074074074074075,0.47955947386191755,0.8994240428798568,2.7475818509664807,0.32303679111858896,1.0,0.04713899326068538,0.03944726783758606,136012041.31319854,-0.13085503746025684
RS_TOP3,BIST100 relative-strength survival Top3,2024-04-01,KCHOL.IS,2,0.7611111111111111,0.25665663584628295,0.27279482104026065,0.25530763156137004,0.2436894157940841,1.0,0.04202842289677644,0.020957129502635195,2691895979.080326,0.1665318151447992
